,index,date,State,fips,colorvalue,deaths,code
4730,4730,2020-05-27,Puerto Rico,72,3397,129,PR
4731,4731,2020-05-27,Rhode Island,44,14353,655,RI
4732,4732,2020-05-27,South Carolina,45,10623,466,SC
4733,4733,2020-05-27,South Dakota,46,4710,54,SD
4734,4734,2020-05-27,Tennessee,47,21360,353,TN
4735,4735,2020-05-27,Texas,48,59105,1598,TX
4736,4736,2020-05-27,Utah,49,8710,105,UT
4737,4737,2020-05-27,Vermont,50,971,54,VT
4738,4738,2020-05-27,Virgin Islands,78,69,6,VI
4739,4739,2020-05-27,Virginia,51,40249,1281,VA
4740,4740,2020-05-27,Washington,53,21825,1106,WA
4741,4741,2020-05-27,West Virginia,54,1899,74,WV
4742,4742,2020-05-27,Wisconsin,55,16565,539,WI
4743,4743,2020-05-27,Wyoming,56,860,14,WY
4744,4744,2020-05-28,Alabama,1,16530,591,AL
4745,4745,2020-05-28,Alaska,2,430,8,AK
4746,4746,2020-05-28,Arizona,4,17763,857,AZ
4747,4747,2020-05-28,Arkansas,5,6538,125,AR
4748,4748,2020-05-28,California,6,104071,4042,CA
4749,4749,2020-05-28,Colorado,8,25116,1422,CO
4750,4750,2020-05-28,Connecticut,9,41559,3826,CT
4751,4751,2020-05-28,Delaware,10,9171,345,DE
4752,4752,2020-05-28,District of Columbia,11,8492,453,DC
4753,4753,2020-05-28,Florida,12,53277,2363,FL
4754,4754,2020-05-28,Georgia,13,43363,1942,GA
4755,4755,2020-05-28,Guam,66,1141,6,GU
4756,4756,2020-05-28,Hawaii,15,637,17,HI
4757,4757,2020-05-28,Idaho,16,2770,82,ID
4758,4758,2020-05-28,Illinois,17,116128,5225,IL
4759,4759,2020-05-28,Indiana,18,33885,2068,IN
4760,4760,2020-05-28,Iowa,19,18672,510,IA
4761,4761,2020-05-28,Kansas,20,9513,209,KS
4762,4762,2020-05-28,Kentucky,21,9510,424,KY
4763,4763,2020-05-28,Louisiana,22,38907,2740,LA
4764,4764,2020-05-28,Maine,23,2189,84,ME
4765,4765,2020-05-28,Maryland,24,50334,2428,MD
4766,4766,2020-05-28,Massachusetts,25,94895,6640,MA
4767,4767,2020-05-28,Michigan,26,55944,5372,MI
4768,4768,2020-05-28,Minnesota,27,22957,977,MN
4769,4769,2020-05-28,Mississippi,28,14372,693,MS
4770,4770,2020-05-28,Missouri,29,12815,715,MO
4771,4771,2020-05-28,Montana,30,485,17,MT
4772,4772,2020-05-28,Nebraska,31,13260,170,NE
4773,4773,2020-05-28,Nevada,32,8247,410,NV
4774,4774,2020-05-28,New Hampshire,33,4389,232,NH
4775,4775,2020-05-28,New Jersey,34,157815,11401,NJ
4776,4776,2020-05-28,New Mexico,35,7364,335,NM
4777,4777,2020-05-28,New York,36,371559,29438,NY
4778,4778,2020-05-28,North Carolina,37,25616,859,NC
4779,4779,2020-05-28,North Dakota,38,2484,60,ND
4780,4780,2020-05-28,Northern Mariana Islands,69,22,2,MP
4781,4781,2020-05-28,Ohio,39,33915,2098,OH
4782,4782,2020-05-28,Oklahoma,40,6270,326,OK
4783,4783,2020-05-28,Oregon,41,4087,151,OR
4784,4784,2020-05-28,Pennsylvania,42,74312,5397,PA
4785,4785,2020-05-28,Puerto Rico,72,3486,131,PR
4786,4786,2020-05-28,Rhode Island,44,14494,677,RI
4787,4787,2020-05-28,South Carolina,45,10788,470,SC
4788,4788,2020-05-28,South Dakota,46,4793,54,SD
4789,4789,2020-05-28,Tennessee,47,21763,352,TN
4790,4790,2020-05-28,Texas,48,60820,1618,TX
4791,4791,2020-05-28,Utah,49,8953,106,UT
4792,4792,2020-05-28,Vermont,50,974,55,VT
4793,4793,2020-05-28,Virgin Islands,78,69,6,VI
4794,4794,2020-05-28,Virginia,51,41401,1338,VA
4795,4795,2020-05-28,Washington,53,22091,1116,WA
4796,4796,2020-05-28,West Virginia,54,1935,74,WV
4797,4797,2020-05-28,Wisconsin,55,17211,550,WI
4798,4798,2020-05-28,Wyoming,56,876,15,WY
4799,4799,2020-05-29,Alabama,1,17031,610,AL
4800,4800,2020-05-29,Alaska,2,436,8,AK
4801,4801,2020-05-29,Arizona,4,18465,885,AZ
4802,4802,2020-05-29,Arkansas,5,6777,132,AR
4803,4803,2020-05-29,California,6,107043,4144,CA
4804,4804,2020-05-29,Colorado,8,25602,1437,CO
4805,4805,2020-05-29,Connecticut,9,41762,3868,CT
4806,4806,2020-05-29,Delaware,10,9236,356,DE
4807,4807,2020-05-29,District of Columbia,11,8538,460,DC
4808,4808,2020-05-29,Florida,12,54489,2412,FL
4809,4809,2020-05-29,Georgia,13,43888,1953,GA
4810,4810,2020-05-29,Guam,66,1141,6,GU
4811,4811,2020-05-29,Hawaii,15,639,17,HI
4812,4812,2020-05-29,Idaho,16,2804,82,ID
4813,4813,2020-05-29,Illinois,17,117794,5308,IL
4814,4814,2020-05-29,Indiana,18,34399,2110,IN
4815,4815,2020-05-29,Iowa,19,19019,525,IA
4816,4816,2020-05-29,Kansas,20,9826,209,KS
4817,4817,2020-05-29,Kentucky,21,9688,434,KY
4818,4818,2020-05-29,Louisiana,22,38907,2766,LA
4819,4819,2020-05-29,Maine,23,2226,85,ME
4820,4820,2020-05-29,Maryland,24,51631,2466,MD
4821,4821,2020-05-29,Massachusetts,25,95512,6718,MA
4822,4822,2020-05-29,Michigan,26,56589,5406,MI
4823,4823,2020-05-29,Minnesota,27,23541,1006,MN
4824,4824,2020-05-29,Mississippi,28,14790,710,MS
4825,4825,2020-05-29,Missouri,29,12949,740,MO
4826,4826,2020-05-29,Montana,30,493,17,MT
4827,4827,2020-05-29,Nebraska,31,13654,177,NE
4828,4828,2020-05-29,Nevada,32,8375,415,NV
4829,4829,2020-05-29,New Hampshire,33,4492,238,NH
4830,4830,2020-05-29,New Jersey,34,158844,11531,NJ
4831,4831,2020-05-29,New Mexico,35,7493,344,NM
4832,4832,2020-05-29,New York,36,373108,29535,NY
4833,4833,2020-05-29,North Carolina,37,26735,888,NC
4834,4834,2020-05-29,North Dakota,38,2523,62,ND
4835,4835,2020-05-29,Northern Mariana Islands,69,22,2,MP
4836,4836,2020-05-29,Ohio,39,34566,2131,OH
4837,4837,2020-05-29,Oklahoma,40,6338,329,OK
4838,4838,2020-05-29,Oregon,41,4133,151,OR
4839,4839,2020-05-29,Pennsylvania,42,75073,5467,PA
4840,4840,2020-05-29,Puerto Rico,72,3647,132,PR
4841,4841,2020-05-29,Rhode Island,44,14635,693,RI
4842,4842,2020-05-29,South Carolina,45,11131,483,SC
4843,4843,2020-05-29,South Dakota,46,4866,59,SD
4844,4844,2020-05-29,Tennessee,47,22199,356,TN
4845,4845,2020-05-29,Texas,48,62073,1645,TX
4846,4846,2020-05-29,Utah,49,9282,107,UT
4847,4847,2020-05-29,Vermont,50,975,55,VT
4848,4848,2020-05-29,Virgin Islands,78,69,6,VI
4849,4849,2020-05-29,Virginia,51,42533,1358,VA
4850,4850,2020-05-29,Washington,53,22377,1120,WA
4851,4851,2020-05-29,West Virginia,54,1972,74,WV
4852,4852,2020-05-29,Wisconsin,55,17784,569,WI
4853,4853,2020-05-29,Wyoming,56,891,15,WY
4854,4854,2020-05-30,Alabama,1,17359,618,AL
4855,4855,2020-05-30,Alaska,2,441,8,AK
4856,4856,2020-05-30,Arizona,4,19255,903,AZ
4857,4857,2020-05-30,Arkansas,5,7013,133,AR
4858,4858,2020-05-30,California,6,110100,4214,CA
4859,4859,2020-05-30,Colorado,8,26084,1443,CO
4860,4860,2020-05-30,Connecticut,9,42022,3912,CT
4861,4861,2020-05-30,Delaware,10,9422,361,DE
4862,4862,2020-05-30,District of Columbia,11,8717,462,DC
4863,4863,2020-05-30,Florida,12,55416,2446,FL
4864,4864,2020-05-30,Georgia,13,44336,1973,GA
4865,4865,2020-05-30,Guam,66,1141,6,GU
4866,4866,2020-05-30,Hawaii,15,641,17,HI
4867,4867,2020-05-30,Idaho,16,2840,82,ID
4868,4868,2020-05-30,Illinois,17,119290,5368,IL
4869,4869,2020-05-30,Indiana,18,35064,2125,IN
4870,4870,2020-05-30,Iowa,19,19336,531,IA
4871,4871,2020-05-30,Kansas,20,9847,209,KS
4872,4872,2020-05-30,Kentucky,21,9887,441,KY
4873,4873,2020-05-30,Louisiana,22,39682,2785,LA
4874,4874,2020-05-30,Maine,23,2282,89,ME
4875,4875,2020-05-30,Maryland,24,52662,2509,MD
4876,4876,2020-05-30,Massachusetts,25,96301,6768,MA
4877,4877,2020-05-30,Michigan,26,56848,5463,MI
4878,4878,2020-05-30,Minnesota,27,24200,1036,MN
4879,4879,2020-05-30,Mississippi,28,15229,723,MS
4880,4880,2020-05-30,Missouri,29,13118,782,MO
4881,4881,2020-05-30,Montana,30,505,17,MT
4882,4882,2020-05-30,Nebraska,31,13905,177,NE
4883,4883,2020-05-30,Nevada,32,8519,417,NV
4884,4884,2020-05-30,New Hampshire,33,4545,242,NH
4885,4885,2020-05-30,New Jersey,34,159608,11634,NJ
4886,4886,2020-05-30,New Mexico,35,7624,351,NM
4887,4887,2020-05-30,New York,36,374471,29612,NY
4888,4888,2020-05-30,North Carolina,37,27761,903,NC
4889,4889,2020-05-30,North Dakota,38,2557,63,ND
4890,4890,2020-05-30,Northern Mariana Islands,69,22,2,MP
4891,4891,2020-05-30,Ohio,39,35034,2149,OH
4892,4892,2020-05-30,Oklahoma,40,6418,334,OK
4893,4893,2020-05-30,Oregon,41,4185,153,OR
4894,4894,2020-05-30,Pennsylvania,42,75789,5537,PA
4895,4895,2020-05-30,Puerto Rico,72,3718,133,PR
4896,4896,2020-05-30,Rhode Island,44,14819,711,RI
4897,4897,2020-05-30,South Carolina,45,11394,487,SC
4898,4898,2020-05-30,South Dakota,46,4960,62,SD
4899,4899,2020-05-30,Tennessee,47,22676,360,TN
4900,4900,2020-05-30,Texas,48,63396,1676,TX
4901,4901,2020-05-30,Utah,49,9551,112,UT
4902,4902,2020-05-30,Vermont,50,977,55,VT
4903,4903,2020-05-30,Virgin Islands,78,70,6,VI
4904,4904,2020-05-30,Virginia,51,43611,1370,VA
4905,4905,2020-05-30,Washington,53,22618,1126,WA
4906,4906,2020-05-30,West Virginia,54,1989,75,WV
4907,4907,2020-05-30,Wisconsin,55,18249,588,WI
4908,4908,2020-05-30,Wyoming,56,898,16,WY
4909,4909,2020-05-31,Alabama,1,17952,630,AL
4910,4910,2020-05-31,Alaska,2,469,8,AK
4911,4911,2020-05-31,Arizona,4,19936,906,AZ
4912,4912,2020-05-31,Arkansas,5,7253,133,AR
4913,4913,2020-05-31,California,6,113114,4242,CA
4914,4914,2020-05-31,Colorado,8,26364,1445,CO
4915,4915,2020-05-31,Connecticut,9,42201,3944,CT
4916,4916,2020-05-31,Delaware,10,9498,366,DE
4917,4917,2020-05-31,District of Columbia,11,8801,466,DC
4918,4918,2020-05-31,Florida,12,56155,2450,FL
4919,4919,2020-05-31,Georgia,13,45051,2019,GA
4920,4920,2020-05-31,Guam,66,1144,6,GU
4921,4921,2020-05-31,Hawaii,15,642,17,HI
4922,4922,2020-05-31,Idaho,16,2855,82,ID
4923,4923,2020-05-31,Illinois,17,120588,5426,IL
4924,4924,2020-05-31,Indiana,18,35429,2134,IN
4925,4925,2020-05-31,Iowa,19,19621,537,IA
4926,4926,2020-05-31,Kansas,20,9878,211,KS
4927,4927,2020-05-31,Kentucky,21,9937,441,KY
4928,4928,2020-05-31,Louisiana,22,40021,2791,LA
4929,4929,2020-05-31,Maine,23,2325,89,ME
4930,4930,2020-05-31,Maryland,24,53456,2532,MD
4931,4931,2020-05-31,Massachusetts,25,96965,6846,MA
4932,4932,2020-05-31,Michigan,26,57355,5491,MI
4933,4933,2020-05-31,Minnesota,27,24860,1050,MN
4934,4934,2020-05-31,Mississippi,28,15501,734,MS
4935,4935,2020-05-31,Missouri,29,13297,784,MO
4936,4936,2020-05-31,Montana,30,515,17,MT
4937,4937,2020-05-31,Nebraska,31,14101,178,NE
4938,4938,2020-05-31,Nevada,32,8628,419,NV
4939,4939,2020-05-31,New Hampshire,33,4651,245,NH
4940,4940,2020-05-31,New Jersey,34,160445,11698,NJ
4941,4941,2020-05-31,New Mexico,35,7689,356,NM
4942,4942,2020-05-31,New York,36,375575,29699,NY
4943,4943,2020-05-31,North Carolina,37,28686,911,NC
4944,4944,2020-05-31,North Dakota,38,2580,64,ND
4945,4945,2020-05-31,Northern Mariana Islands,69,22,2,MP
4946,4946,2020-05-31,Ohio,39,35513,2155,OH
4947,4947,2020-05-31,Oklahoma,40,6506,334,OK
4948,4948,2020-05-31,Oregon,41,4243,153,OR
4949,4949,2020-05-31,Pennsylvania,42,76218,5555,PA
4950,4950,2020-05-31,Puerto Rico,72,3776,136,PR
4951,4951,2020-05-31,Rhode Island,44,14928,718,RI
4952,4952,2020-05-31,South Carolina,45,11861,494,SC
4953,4953,2020-05-31,South Dakota,46,4993,62,SD
4954,4954,2020-05-31,Tennessee,47,22832,360,TN
4955,4955,2020-05-31,Texas,48,64974,1683,TX
4956,4956,2020-05-31,Utah,49,9829,113,UT
4957,4957,2020-05-31,Vermont,50,981,55,VT
4958,4958,2020-05-31,Virgin Islands,78,70,6,VI
4959,4959,2020-05-31,Virginia,51,44607,1375,VA
4960,4960,2020-05-31,Washington,53,22814,1126,WA
4961,4961,2020-05-31,West Virginia,54,2010,75,WV
4962,4962,2020-05-31,Wisconsin,55,18418,594,WI
4963,4963,2020-05-31,Wyoming,56,903,16,WY
4964,4964,2020-06-01,Alabama,1,18534,646,AL
4965,4965,2020-06-01,Alaska,2,476,8,AK
4966,4966,2020-06-01,Arizona,4,20123,918,AZ
4967,4967,2020-06-01,Arkansas,5,7443,133,AR
4968,4968,2020-06-01,California,6,115643,4287,CA
4969,4969,2020-06-01,Colorado,8,26563,1458,CO
4970,4970,2020-06-01,Connecticut,9,42740,3964,CT
4971,4971,2020-06-01,Delaware,10,9605,368,DE
4972,4972,2020-06-01,District of Columbia,11,8857,468,DC
4973,4973,2020-06-01,Florida,12,56822,2459,FL
4974,4974,2020-06-01,Georgia,13,45757,2057,GA
4975,4975,2020-06-01,Guam,66,1144,6,GU
4976,4976,2020-06-01,Hawaii,15,642,17,HI
4977,4977,2020-06-01,Idaho,16,2908,83,ID
4978,4978,2020-06-01,Illinois,17,121666,5458,IL
4979,4979,2020-06-01,Indiana,18,35684,2142,IN
4980,4980,2020-06-01,Iowa,19,19789,558,IA
4981,4981,2020-06-01,Kansas,20,10103,217,KS
4982,4982,2020-06-01,Kentucky,21,10150,445,KY
4983,4983,2020-06-01,Louisiana,22,40452,2801,LA
4984,4984,2020-06-01,Maine,23,2349,89,ME
4985,4985,2020-06-01,Maryland,24,54035,2552,MD
4986,4986,2020-06-01,Massachusetts,25,100805,7035,MA
4987,4987,2020-06-01,Michigan,26,58435,5525,MI
4988,4988,2020-06-01,Minnesota,27,25218,1060,MN
4989,4989,2020-06-01,Mississippi,28,15752,739,MS
4990,4990,2020-06-01,Missouri,29,13523,786,MO
4991,4991,2020-06-01,Montana,30,519,17,MT
4992,4992,2020-06-01,Nebraska,31,14345,183,NE
4993,4993,2020-06-01,Nevada,32,8701,420,NV
4994,4994,2020-06-01,New Hampshire,33,4685,245,NH
4995,4995,2020-06-01,New Jersey,34,160918,11721,NJ
4996,4996,2020-06-01,New Mexico,35,7800,362,NM
4997,4997,2020-06-01,New York,36,376520,29766,NY
4998,4998,2020-06-01,North Carolina,37,29368,923,NC
4999,4999,2020-06-01,North Dakota,38,2628,64,ND
5000,5000,2020-06-01,Northern Mariana Islands,69,22,2,MP
5001,5001,2020-06-01,Ohio,39,35984,2206,OH
5002,5002,2020-06-01,Oklahoma,40,6573,334,OK
5003,5003,2020-06-01,Oregon,41,4303,154,OR
5004,5004,2020-06-01,Pennsylvania,42,76734,5574,PA
5005,5005,2020-06-01,Puerto Rico,72,3873,136,PR
5006,5006,2020-06-01,Rhode Island,44,14991,720,RI
5007,5007,2020-06-01,South Carolina,45,12148,500,SC
5008,5008,2020-06-01,South Dakota,46,5034,62,SD
5009,5009,2020-06-01,Tennessee,47,23242,361,TN
5010,5010,2020-06-01,Texas,48,66081,1695,TX
5011,5011,2020-06-01,Utah,49,10026,113,UT
5012,5012,2020-06-01,Vermont,50,983,55,VT
5013,5013,2020-06-01,Virgin Islands,78,70,6,VI
5014,5014,2020-06-01,Virginia,51,45398,1392,VA
5015,5015,2020-06-01,Washington,53,23272,1133,WA
5016,5016,2020-06-01,West Virginia,54,2028,76,WV
5017,5017,2020-06-01,Wisconsin,55,18556,597,WI
5018,5018,2020-06-01,Wyoming,56,910,17,WY
5019,5019,2020-06-02,Alabama,1,18771,653,AL
5020,5020,2020-06-02,Alaska,2,497,8,AK
5021,5021,2020-06-02,Arizona,4,21250,943,AZ
5022,5022,2020-06-02,Arkansas,5,7818,136,AR
5023,5023,2020-06-02,California,6,118081,4360,CA
5024,5024,2020-06-02,Colorado,8,26774,1474,CO
5025,5025,2020-06-02,Connecticut,9,42979,3972,CT
5026,5026,2020-06-02,Delaware,10,9685,373,DE
5027,5027,2020-06-02,District of Columbia,11,8886,470,DC
5028,5028,2020-06-02,Florida,12,57439,2529,FL
5029,5029,2020-06-02,Georgia,13,46063,2070,GA
5030,5030,2020-06-02,Guam,66,1146,6,GU
5031,5031,2020-06-02,Hawaii,15,643,17,HI
5032,5032,2020-06-02,Idaho,16,2935,83,ID
5033,5033,2020-06-02,Illinois,17,123244,5567,IL
5034,5034,2020-06-02,Indiana,18,36129,2197,IN
5035,5035,2020-06-02,Iowa,19,20017,564,IA
5036,5036,2020-06-02,Kansas,20,10143,227,KS
5037,5037,2020-06-02,Kentucky,21,10287,451,KY
5038,5038,2020-06-02,Louisiana,22,40857,2835,LA
5039,5039,2020-06-02,Maine,23,2377,94,ME
5040,5040,2020-06-02,Maryland,24,54831,2597,MD
5041,5041,2020-06-02,Massachusetts,25,101163,7085,MA
5042,5042,2020-06-02,Michigan,26,58680,5562,MI
5043,5043,2020-06-02,Minnesota,27,25518,1082,MN
5044,5044,2020-06-02,Mississippi,28,16020,767,MS
5045,5045,2020-06-02,Missouri,29,13822,797,MO
5046,5046,2020-06-02,Montana,30,523,17,MT
5047,5047,2020-06-02,Nebraska,31,14611,187,NE
5048,5048,2020-06-02,Nevada,32,8858,420,NV
5049,5049,2020-06-02,New Hampshire,33,4749,256,NH
5050,5050,2020-06-02,New Jersey,34,161545,11770,NJ
5051,5051,2020-06-02,New Mexico,35,8024,367,NM
5052,5052,2020-06-02,New York,36,377881,29847,NY
5053,5053,2020-06-02,North Carolina,37,30052,950,NC
5054,5054,2020-06-02,North Dakota,38,2649,68,ND
5055,5055,2020-06-02,Northern Mariana Islands,69,23,2,MP
5056,5056,2020-06-02,Ohio,39,36350,2258,OH
5057,5057,2020-06-02,Oklahoma,40,6692,339,OK
5058,5058,2020-06-02,Oregon,41,4338,157,OR
5059,5059,2020-06-02,Pennsylvania,42,77315,5670,PA
5060,5060,2020-06-02,Puerto Rico,72,3935,138,PR
5061,5061,2020-06-02,Rhode Island,44,15112,732,RI
5062,5062,2020-06-02,South Carolina,45,12415,501,SC
5063,5063,2020-06-02,South Dakota,46,5066,62,SD
5064,5064,2020-06-02,Tennessee,47,24498,378,TN
5065,5065,2020-06-02,Texas,48,67966,1732,TX
5066,5066,2020-06-02,Utah,49,10237,113,UT
5067,5067,2020-06-02,Vermont,50,988,55,VT
5068,5068,2020-06-02,Virgin Islands,78,70,6,VI
5069,5069,2020-06-02,Virginia,51,46239,1407,VA
5070,5070,2020-06-02,Washington,53,23608,1139,WA
5071,5071,2020-06-02,West Virginia,54,2056,78,WV
5072,5072,2020-06-02,Wisconsin,55,18949,610,WI
5073,5073,2020-06-02,Wyoming,56,912,17,WY
5074,5074,2020-06-03,Alabama,1,18851,653,AL
5075,5075,2020-06-03,Alaska,2,516,8,AK
5076,5076,2020-06-03,Arizona,4,22245,983,AZ
5077,5077,2020-06-03,Arkansas,5,8067,142,AR
5078,5078,2020-06-03,California,6,120407,4422,CA
5079,5079,2020-06-03,Colorado,8,27046,1494,CO
5080,5080,2020-06-03,Connecticut,9,43091,3989,CT
5081,5081,2020-06-03,Delaware,10,9712,375,DE
5082,5082,2020-06-03,District of Columbia,11,9016,473,DC
5083,5083,2020-06-03,Florida,12,58756,2565,FL
5084,5084,2020-06-03,Georgia,13,46711,2092,GA
5085,5085,2020-06-03,Guam,66,1146,6,GU
5086,5086,2020-06-03,Hawaii,15,643,17,HI
5087,5087,2020-06-03,Idaho,16,2990,83,ID
5088,5088,2020-06-03,Illinois,17,124279,5665,IL
5089,5089,2020-06-03,Indiana,18,36609,2207,IN
5090,5090,2020-06-03,Iowa,19,20376,574,IA
5091,5091,2020-06-03,Kansas,20,10281,227,KS
5092,5092,2020-06-03,Kentucky,21,10485,458,KY
5093,5093,2020-06-03,Louisiana,22,41244,2870,LA
5094,5094,2020-06-03,Maine,23,2418,95,ME
5095,5095,2020-06-03,Maryland,24,55617,2641,MD
5096,5096,2020-06-03,Massachusetts,25,101592,7152,MA
5097,5097,2020-06-03,Michigan,26,58990,5579,MI
5098,5098,2020-06-03,Minnesota,27,25881,1097,MN
5099,5099,2020-06-03,Mississippi,28,16322,782,MS
5100,5100,2020-06-03,Missouri,29,14020,801,MO
5101,5101,2020-06-03,Montana,30,525,17,MT
5102,5102,2020-06-03,Nebraska,31,14866,189,NE
5103,5103,2020-06-03,Nevada,32,8950,429,NV
5104,5104,2020-06-03,New Hampshire,33,4795,265,NH
5105,5105,2020-06-03,New Jersey,34,162068,11880,NJ
5106,5106,2020-06-03,New Mexico,35,8140,375,NM
5107,5107,2020-06-03,New York,36,378924,29918,NY
5108,5108,2020-06-03,North Carolina,37,31013,971,NC
5109,5109,2020-06-03,North Dakota,38,2682,69,ND
5110,5110,2020-06-03,Northern Mariana Islands,69,24,2,MP
5111,5111,2020-06-03,Ohio,39,36792,2299,OH
5112,5112,2020-06-03,Oklahoma,40,6805,341,OK
5113,5113,2020-06-03,Oregon,41,4399,159,OR
5114,5114,2020-06-03,Pennsylvania,42,77871,5742,PA
5115,5115,2020-06-03,Puerto Rico,72,4023,140,PR
5116,5116,2020-06-03,Rhode Island,44,15219,742,RI
5117,5117,2020-06-03,South Carolina,45,12651,518,SC
5118,5118,2020-06-03,South Dakota,46,5161,62,SD
5119,5119,2020-06-03,Tennessee,47,25024,386,TN
5120,5120,2020-06-03,Texas,48,69546,1766,TX
5121,5121,2020-06-03,Utah,49,10558,117,UT
5122,5122,2020-06-03,Vermont,50,990,55,VT
5123,5123,2020-06-03,Virgin Islands,78,71,6,VI
5124,5124,2020-06-03,Virginia,51,46905,1428,VA
5125,5125,2020-06-03,Washington,53,23776,1145,WA
5126,5126,2020-06-03,West Virginia,54,2077,78,WV
5127,5127,2020-06-03,Wisconsin,55,19614,618,WI
5128,5128,2020-06-03,Wyoming,56,915,17,WY
5129,5129,2020-06-04,Alabama,1,19072,653,AL
5130,5130,2020-06-04,Alaska,2,542,8,AK
5131,5131,2020-06-04,Arizona,4,22818,1000,AZ
5132,5132,2020-06-04,Arkansas,5,8425,151,AR
5133,5133,2020-06-04,California,6,122917,4484,CA
5134,5134,2020-06-04,Colorado,8,27346,1512,CO
5135,5135,2020-06-04,Connecticut,9,43239,4007,CT
5136,5136,2020-06-04,Delaware,10,9746,386,DE
5137,5137,2020-06-04,District of Columbia,11,9120,475,DC
5138,5138,2020-06-04,Florida,12,60175,2606,FL
5139,5139,2020-06-04,Georgia,13,47528,2116,GA
5140,5140,2020-06-04,Guam,66,1148,6,GU
5141,5141,2020-06-04,Hawaii,15,644,17,HI
5142,5142,2020-06-04,Idaho,16,3054,83,ID
5143,5143,2020-06-04,Illinois,17,125149,5772,IL
5144,5144,2020-06-04,Indiana,18,37005,2231,IN
5145,5145,2020-06-04,Iowa,19,20943,590,IA
5146,5146,2020-06-04,Kansas,20,10332,230,KS
5147,5147,2020-06-04,Kentucky,21,10781,469,KY
5148,5148,2020-06-04,Louisiana,22,41673,2883,LA
5149,5149,2020-06-04,Maine,23,2446,95,ME
5150,5150,2020-06-04,Maryland,24,56490,2668,MD
5151,5151,2020-06-04,Massachusetts,25,102063,7201,MA
5152,5152,2020-06-04,Michigan,26,59215,5604,MI
5153,5153,2020-06-04,Minnesota,27,26284,1126,MN
5154,5154,2020-06-04,Mississippi,28,16560,794,MS
5155,5155,2020-06-04,Missouri,29,14286,806,MO
5156,5156,2020-06-04,Montana,30,537,17,MT
5157,5157,2020-06-04,Nebraska,31,15117,193,NE
5158,5158,2020-06-04,Nevada,32,9118,429,NV
5159,5159,2020-06-04,New Hampshire,33,4876,273,NH
5160,5160,2020-06-04,New Jersey,34,162530,11970,NJ
5161,5161,2020-06-04,New Mexico,35,8353,383,NM
5162,5162,2020-06-04,New York,36,379977,30011,NY
5163,5163,2020-06-04,North Carolina,37,32276,993,NC
5164,5164,2020-06-04,North Dakota,38,2709,69,ND
5165,5165,2020-06-04,Northern Mariana Islands,69,26,2,MP
5166,5166,2020-06-04,Ohio,39,37282,2339,OH
5167,5167,2020-06-04,Oklahoma,40,6907,344,OK
5168,5168,2020-06-04,Oregon,41,4475,159,OR
5169,5169,2020-06-04,Pennsylvania,42,78428,5862,PA
5170,5170,2020-06-04,Puerto Rico,72,4508,140,PR
5171,5171,2020-06-04,Rhode Island,44,15325,756,RI
5172,5172,2020-06-04,South Carolina,45,13005,525,SC
5173,5173,2020-06-04,South Dakota,46,5247,64,SD
5174,5174,2020-06-04,Tennessee,47,25374,401,TN
5175,5175,2020-06-04,Texas,48,71330,1793,TX
5176,5176,2020-06-04,Utah,49,10858,117,UT
5177,5177,2020-06-04,Vermont,50,1026,55,VT
5178,5178,2020-06-04,Virgin Islands,78,71,6,VI
5179,5179,2020-06-04,Virginia,51,47856,1445,VA
5180,5180,2020-06-04,Washington,53,23999,1150,WA
5181,5181,2020-06-04,West Virginia,54,2102,79,WV
5182,5182,2020-06-04,Wisconsin,55,20075,627,WI
5183,5183,2020-06-04,Wyoming,56,921,17,WY
5184,5184,2020-06-05,Alabama,1,19387,676,AL
5185,5185,2020-06-05,Alaska,2,565,8,AK
5186,5186,2020-06-05,Arizona,4,24369,1016,AZ
5187,5187,2020-06-05,Arkansas,5,8651,152,AR
5188,5188,2020-06-05,California,6,126510,4550,CA
5189,5189,2020-06-05,Colorado,8,27601,1524,CO
5190,5190,2020-06-05,Connecticut,9,43460,4038,CT
5191,5191,2020-06-05,Delaware,10,9773,388,DE
5192,5192,2020-06-05,District of Columbia,11,9199,479,DC
5193,5193,2020-06-05,Florida,12,61480,2659,FL
5194,5194,2020-06-05,Georgia,13,48280,2143,GA
5195,5195,2020-06-05,Guam,66,1148,6,GU
5196,5196,2020-06-05,Hawaii,15,653,17,HI
5197,5197,2020-06-05,Idaho,16,3111,83,ID
5198,5198,2020-06-05,Illinois,17,126317,5834,IL
5199,5199,2020-06-05,Indiana,18,37499,2258,IN
5200,5200,2020-06-05,Iowa,19,21332,597,IA
5201,5201,2020-06-05,Kansas,20,10493,233,KS
5202,5202,2020-06-05,Kentucky,21,11051,476,KY
5203,5203,2020-06-05,Louisiana,22,42100,2912,LA
5204,5204,2020-06-05,Maine,23,2482,98,ME
5205,5205,2020-06-05,Maryland,24,57407,2702,MD
5206,5206,2020-06-05,Massachusetts,25,102557,7235,MA
5207,5207,2020-06-05,Michigan,26,63744,5854,MI
5208,5208,2020-06-05,Minnesota,27,26991,1159,MN
5209,5209,2020-06-05,Mississippi,28,16769,803,MS
5210,5210,2020-06-05,Missouri,29,14515,816,MO
5211,5211,2020-06-05,Montana,30,539,18,MT
5212,5212,2020-06-05,Nebraska,31,15379,193,NE
5213,5213,2020-06-05,Nevada,32,9306,436,NV
